word: የሚቆመው	stem: ሚቆመው
word: የያኪናውያን	stem: ያኪናውያን
word: እሰጣቸዋለሁ	stem: ሰጣቸዋለህ
word: የምትመጡት	citation: መጠጠ
word: ዮናታንን	stem: ዮናታን
word: የተወደደ	citation: ተወደደ
word: ያሳውቋቸው	stem: አሳውቅዋቸ
word: አልሆንኩባችሁም	stem: አልሆንኩባችህ
word: በድክመት	stem: ድክመት
word: አብራምና	stem: አብራም
word: ከቀዓታውያን	stem: ቀአታውያን
word: ከሴይር	stem: ሴይር
word: ይሰክራል	citation: ሰከረ
word: ስለምን	stem: ምን
word: በቢንያምና	stem: ቢንያም
word: በተመሸጉት	stem: ተመሸጉት
word: ስለሚበጅ	stem: ሚበጅ
word: ስላላገኘሁት	stem: አላገኘሁት
word: ከተማውንና	stem: ከተማ
word: በሱላማዊቷ	stem: ሱላማዊቷ
word: ሰፈሩም	stem: ሰፈር
word: ዕጣኔንም	stem: ጣኔንም
word: ይከናወናልና	citation: ተከናወነ
word: አልታዘዝም	stem: አልታዘዝ
word: የተጻፈበትን	stem: ተጻፈበት
word: ማየትን	stem: ማየት
word: በርሳችን	stem: በርሳች
word: የክፉውን	stem: ክፉ
word: ታላንት	citation: አላነተ
word: ይቃጠላል	citation: ተቃጠለ
word: ያለዋጋም	stem: ያለዋጋ
word: ጥርሳቸውንም	stem: ጥርሳቸው
word: ባለሙያዎቹና	stem: ባለሙያ
word: የሰደቡ	citation: ሰደበ
word: ትጥሩ	stem: ትጥር
word: በተራቆቱት	citation: ተራቆተ
word: ከጉድጓዱም	stem: ጉድጓዱ
word: መንግሥትህ	stem: መንግስት
word: ወቅታቸው	stem: ወቅት
word: እንዲያገኙ	stem: እንዲያገኝ
word: አንደበት	citation: ተደበተ
word: እያጠፋች	stem: ያጠፋች
word: ነጋዴ	stem: ነጋድ
word: እያወደመ	citation: አወደመ
word: አቋም	stem: አቋ
word: ስለቀበሯቸው	stem: ስለቀበሯቸ
word: የሚያሳድጓቸውን	stem: ሚያሳድጓቸውን
word: የተሰማሩ	stem: የተሰማር
word: እንደተሰበረ	stem: ተሰበረ
word: ዮሴፍም	stem: ዮሴፍ
word: ከክፉውም	stem: ክፉ
word: ተከትለሽ	citation: ተከተለ
word: የታናሹ	stem: ታናሽ
word: የምመረምር	citation: መረመረ
word: አይገነባቸውም	stem: አይገነባቸው
word: ማሳደዳቸውን	stem: አሳደደ
word: አይሸፈንም	citation: ተሸፈነ
word: እንደሚበርድ	stem: ሚበርድ
word: መጎሳቆሌንና	stem: መጎሳቆሌን
word: እንድትጥለቀለቅ	citation: ተጥለቀለቀ
word: ቃላት	citation: ቃለለ
word: ለቃየን	stem: ለቃየ
word: ወንድሞቹ	stem: ወንድም
word: ያስተምሩሃል	stem: አስተምሩሀል
word: የምትረገጥበት	citation: ተረገጠ
word: ይመነጥራሉ	citation: መነጠረ
word: የምትጋርድ	citation: ጋረደ
word: እየሄድን	stem: የሄድን
word: የሚዳኙ	stem: ሚዳኝ
word: እናስወግድ	citation: አስወገደ
word: ወራሪዎች	stem: ወረረ
word: የማያምኑት	stem: ማያምኑት
word: የማስወጣት	stem: ማስወጣት
word: ስለነበራቸው	citation: ነበረ
word: ከደረጃውም	stem: ደረጃ
word: ያስቀመጡበት	citation: አስቀመጠ
word: ያካሄዳቸው	stem: አካሄዳቸ
word: ከላከው	stem: ላከ
word: ቁምጣውም	stem: ቁምጣ
word: ከክንዳችሁም	stem: ከክንዳችሁ
word: ሊሰማው	stem: ሊሰማ
word: ከመመካት	stem: መመካት
word: ክንዶቹን	stem: ክንድ
word: አፈለቀላቸው	citation: አፈለቀ
word: ቋንቋቸውን	stem: ቅዋንቋቸውን
word: ከደበደቧቸው	citation: ደበደበ
word: መሸጥ	stem: ሰሸጠ
word: ስለማሰላስል	stem: ማሰላስል
word: ከሌለ	stem: ሌለ
word: የተገለጠለትን	stem: የተገለጠለት
word: ትወሰዳለህ	citation: ተወሰደ
word: አገሬ	stem: አገር
word: በሞዓባውያን	stem: በሞአባውያ
word: እንደሚሆን	stem: እንደሚሆ
word: የተሸከሙትን	citation: ተሸከመ
word: ቋንጃ	stem: ቅዋንጃ
word: እንድትጠጡ	stem: እንድትጠጥ
word: ዘንግ	citation: ዘነገ
word: የድንግልና	stem: የድንግል
word: ስለሰጠው	stem: ስለሰጠ
word: ያልተነካ	stem: አልተነካ
word: በወሰድኩህና	citation: ወሰደ
word: ተሞልታ	citation: ተሞለጠተ
word: በአጥር	stem: አጥር
word: አይጠግብም	citation: ጠገበ
word: ሁከቱ	stem: ሁከት
word: አዞርን	stem: አዞር
word: ተቃዋሚው	stem: ተቃዋሚ
word: ማስተማርህንና	stem: ማስተማር
word: ከኢያቢስጊልያድ	stem: ኢያቢስጊልያድ
word: ካፈራችሁት	stem: አፈራችሁት
word: መታጠቅ	stem: ተታጠቀ
word: ታላቅነትህንና	stem: ታላቅነት
word: ይጸየፋልና	stem: ይጸየፋል
word: ናታን	stem: ናታ
word: መጋረጃ	stem: ጋረደ
word: በወሰዷቸው	citation: ወሰደ
word: በእርሳስ	stem: እርሳስ
word: የምትቆርጥ	citation: ቆረጠ
word: በያዕቆብና	stem: በያእቆብ
word: የሚባላ	stem: ሚባላ
word: የበግ	stem: በግ
word: የተነገረህን	citation: ተነገረ
word: የመንኮራኩሮቹም	stem: የመንኮራኩሮች
word: ያፌዛል	stem: አፌዛል
word: ተሸካሚዎችና	stem: ተሸከመ
word: እንዲያይሉ	stem: ንዲያይል
word: እረኞችህ	stem: እረኛ
word: ሊሰማቸው	stem: ሊሰም
word: ከቀረበችው	citation: ቀረበ
word: ኮረብቶቹ	stem: ኮረብታ
word: ደብዳቤዬ	stem: ደብዳቤ
word: ታትማችኋል	stem: ታትማችህዋል
word: በመከተላቸው	stem: ተከተለ
word: ሕዝቦቿ	stem: ህዝብ
word: ረገፉ	citation: ረገፈ
word: ከሚወዳት	citation: ወደደ
word: ያከናወንከው	citation: አከናወነ
word: ይወዳሉ	citation: ወደደ
word: በየዕለቱም	stem: እለት
word: ደርሶኛል	citation: ደረሰ
word: ቀሩ	stem: ቀር
word: ክርናቸው	stem: ክርናቸ
word: እንቢተኞች	stem: ንቢተኞች
word: አዘጋጅቻለሁ	stem: አዘጋጅቻለህ
word: አታርክሱ	citation: አረከሰ
word: አብቦ	citation: አበበበ
word: ሊያስፈጽም	citation: አስፈጸመ
word: እንደሚሆንላቸው	stem: እንደሚሆንላቸ
word: የማይፈቅድለትን	stem: ማይፈቅድለት
word: በዘቦቹ	stem: ዘብ
word: ስትለው	stem: ስትለ
word: በማላችሁላት	stem: ማላችሁላት
word: ዕንቁውን	stem: እንቁ
word: ቁርባን	stem: ቁርባ
word: ስለሚጠብቋችሁና	stem: ስለሚጠብቅዋችህ
word: በመቄዳ	stem: መቄዳ
word: ትልሞቿን	stem: ትልሞችዋ
word: ስለፈጠርክ	citation: ፈጠረ
word: መለሰለት	citation: መለሰ
word: ለወሰደው	citation: ወሰደ
word: የሚያስገባንና	stem: ሚያስገባ
word: ኤሎን	stem: ኤሎ
word: እንደቀደደ	stem: ቀደደ
word: በደቢርና	stem: ደቢርና
word: እንደምሆን	stem: ንደምሆን
word: ትዘምር	citation: ዘመረ
word: ከማይኖሩት	stem: ማይኖሩት
word: በአንደበቷ	stem: አንደበት
word: አስተምርሃለሁ	stem: አስተምርሀለህ
word: ይገድሉኛል	citation: ገደለ
word: የሚከተሏቸውን	citation: ተከተለ
word: አይተማመንባቸውም	stem: አይተማመንብ
word: ለፍላፊ	stem: ለፈለፈ
word: አይዟችሁ	stem: አይዝዋችህ
word: ከኪኔሬት	stem: ኪኔሬት
word: ሐሳብህም	stem: ሀሳብህ
word: እሸከማችኋለሁ	citation: ተሸከመ
word: ወደመጣበት	stem: መጣበት
word: አይወቅሳቸውም	citation: ወቀሰ
word: ለሚጸና	stem: ለሚጸ
word: ድምጥማጣቸውን	stem: ድምጥማጣቸ
word: የተወራውን	stem: ተወራ
word: ዮካቤድን	stem: ዮካቤድ
word: እስካለችው	stem: አለችው
word: ምግብህን	stem: ምግብ
word: አቃጠለው	citation: አቃጠለ
word: በጭነት	stem: ጭነት
word: ከመታወኩ	stem: ከመታወክ
word: የሚፈረድባቸው	citation: ተፈረደ
word: ዋጋዋን	stem: ዋጋ
word: የሰንሰለት	stem: ሰንሰለት
word: የምትታመነውን	stem: ምትታመነውን
word: ላዘኑ	stem: አዘን
word: በወሰድካት	citation: ወሰደ
word: ስብዕናችሁን	stem: ስብእናችህ
word: ስለሰማን	stem: ስለሰማ
word: የንግግሩ	stem: የንግግር
word: አልተወንም	stem: አልተወ
word: የተመደቡላትን	citation: ተመደበ
word: የአውራ	stem: አውራ
word: ልትወዳደር	citation: ተወዳደረ
word: ያልፍ	stem: አልፍ
word: ያማረውና	stem: ያማረ
word: ተደብድቤአለሁ	stem: ተደብድቤአለህ
word: በምትሻገርበት	citation: ተሻገረ
word: የላዳን	stem: የላዳ
word: ተፈርዶባቸው	citation: ተፈረደ
word: የተቀጠቀጠ	citation: ተቀጠቀጠ
word: ታዴዎስ	stem: ታዴዎ
word: አልቀረህም	stem: አልቀረ
word: በተከተሉት	citation: ተከተለ
word: የይሽኢ	stem: ይሽኢ
word: አታስጠምዱ	stem: አታስጠምድ
word: ካነጋገረው	citation: አነጋገረ
word: ገዙበት	citation: ገሰዘዘ
word: አእምሮህና	stem: አእምሮህ
word: ያከናወንነውን	stem: አከናወንነው
word: ዕለትም	stem: እለት
word: በጎቹና	stem: በጋ
word: የምናምንበት	stem: ምናምንበት
word: ባአሊስ	stem: አአሊስ
word: ደክመህ	citation: ደከመ
word: ያደራችሁ	citation: አደረረ
word: ጽላቶቹ	stem: ጽላት
word: ለትንሽ	stem: ትን
word: አርጅቶና	stem: አርጅቶ
word: በበረሃማ	stem: በረሀማ
word: እንድትርቁ	stem: ንድትርቅ
word: የነገርከኝን	citation: ነገረ
word: አጥንታቸው	stem: አጥንት
word: መላ	citation: መለለ
word: በግድየለሽነት	stem: ግድየለሽነት
word: አሳምረው	citation: አሳመረ
word: ካሰበችበት	stem: አሰበችበት
word: ከሚያቀርበው	citation: አቀረበ
word: ደስም	stem: ደስ
word: አከማቻለሁ	stem: አከማቻለህ
word: ቢለምነው	citation: ለመነ
word: የሚያጠራቅም	citation: አጠራቀመ
word: የእምነታችሁ	stem: እምነት
word: ያካበቱትን	citation: አካበተ
word: አማች	citation: አማተተ
word: እንድከተል	citation: ተከተለ
word: እገዳ	stem: ገዳ
word: እናወጣና	stem: እናወጣ
word: ሕመማችንን	stem: ህመም
word: ያደኸያሉ	stem: ያደኸያል
word: የብርሃኑን	stem: ብርሀን
word: አድርጌው	citation: አደረገ
word: እንስሳውን	stem: እንስሳ
word: ቃጭሎችን	stem: ቃጭላ
word: ታደርገኛለህ	citation: አደረገ
word: እንደሆንክና	stem: ሆንክ
word: የአንገት	stem: አንገት
word: የፀነሰችው	citation: ጸነሰ
word: ላደረገውም	citation: አደረገ
word: ያልተሸለቱ	stem: አልተሸለት
word: ጠፍቶበት	citation: ጠፈተ
word: ለበጡት	citation: ለበጠ
word: ከአልሞንዲብላታይም	stem: ከአልሞንዲብላታይ
word: ሌሊቶቹ	stem: ሌሊት
word: የገነባትንም	stem: ገነባትንም
word: አድርገዋል	citation: አደረገ
word: ስላስወገድክና	stem: አስወገድክ
word: መቀርቀሪያዎችና	stem: መቀርቀሪያ
word: የዓሣዎቹም	stem: አሳ
word: እውነተኝነት	stem: ውነተኝነት
word: ሳልካን	stem: ሳልካ
word: ይቆጥሩታል	citation: ቆጠረ
word: በመጠበቃችሁ	stem: ጠበቀ
word: በውስጣችን	stem: ውስጥ
word: ስለሚሻለኝ	stem: ሚሻለኝ
word: የእያንዳንዳቸውንም	stem: እያንዳንዳቸው
word: ሊወስዳቸው	citation: ወሰደ
word: የሰባውንም	stem: ሰባ
word: በተግባርና	stem: ተግባር
word: አያውቁምና	stem: አያውቁም
word: በንጉሠ	stem: ንጉሰ
word: አስገባለሁ	stem: አስገባለህ
word: በውዳሴም	stem: በውዳስ
word: የሰነፍ	stem: ሰነፍ
word: በሏቸው	stem: በልዋቸ
word: መሆንሽ	stem: መሆን
word: ሲያልፉ	stem: ሲያልፍ
word: ሙጲም	stem: ሙጲ
word: በወሰደኝ	citation: ወሰደ
word: ማንስ	stem: ማን
word: እየተጓዘ	stem: የተጓዘ
word: ይጎናጸፋሉ	stem: ይጎናጸፋል
word: ትንሣኤን	stem: ትንሳኤ
word: ለማወቅ	stem: ማወቅ
word: አትተው	stem: አትተ
word: ባገለገሏቸው	citation: አገለገለ
word: ከአጎቴ	stem: አጎቴ
word: ለኢይዝራኤል	stem: ኢይዝራኤል
word: በታተንካቸው	citation: በታተነ
word: የረኡ	stem: ረኡ
word: መኮንኖችሽም	stem: መኮንን
word: የምትቀመጡ	citation: ተቀመጠ
word: ፈራጆቹንም	stem: ፈረደ
word: ሊያደርጋት	citation: አደረገ
word: ድርሻም	stem: ድርሻ
word: ያድርብኛል	stem: አድርብኛል
word: ከፍርሃታቸውም	stem: ፍርሀታቸውም
word: የሚለውጡ	stem: ሚለውጡ
word: ብትፈልጉት	citation: ፈለገ
word: መሄዱንስ	stem: መሄድ
word: ተዳርጓል	stem: ተዳርግዋል
word: ይከበዋል	citation: ከበበ
word: መዘገቡ	stem: ተዘገበ
word: ቀኖቼን	stem: ቀን
word: ለማሳል	stem: ማሳል
word: የበቃሽው	stem: በቃሽው
word: ይዘምር	citation: ዘመረ
word: የሚተመንላት	citation: ተተመነ
word: እንዳይችል	stem: አይችል
word: አሰማኝ	stem: አሰመነ
word: ውጧል	stem: ውጥዋል
word: መበለቲቱንም	stem: ተበለተ
word: የሚያስተምር	stem: ሚያስተምር
word: አሳማዎች	stem: አሳማ
word: የማፍሰስ	stem: አፈሰሰ
word: በኤፌስዳሚም	stem: ኤፌስዳሚም
word: ራስም	stem: ራስ
word: እንዲያመጣህ	stem: ንዲያመጣ
word: አላፈርሳችሁም	stem: አላፈርሳችሁ
word: ብትሰጠኝ	citation: ተሰጠነ
word: ለሐዘን	stem: ለሀዘ
word: እንዳለብሽ	stem: አለብሽ
word: ስላስተላለፍክ	stem: አስተላለፍክ
word: አስገድዶም	stem: አስገድዶ
word: ስትከፍት	citation: ከፈተ
word: ጽዋዎችን	stem: ጽዋ
word: የወለደም	stem: ወለደም
word: በሽታቸው	stem: በሽታቸ
word: እስክትለብሱ	stem: እስክትለብስ
word: ሰዶምንና	stem: ሰዶምን
word: እንድትለብስ	citation: ለበሰ
word: መልሱ	citation: መለሰ
word: በሰፊው	stem: ሰፊው
word: እንናገራለን	citation: ተናገረ
word: ሊሰብራቸው	citation: ሰበረ
word: አዳምጪ	citation: አዳመጠ
word: በገዛው	stem: ገዛ
word: በአምላካቸው	stem: አምላክ
word: ቁባቱን	stem: ቁባት
word: ጎተራው	stem: ጎተራ
word: ቤተሰቡም	stem: ቤተሰብ
word: ተጋደመ	citation: ተጋደመ
word: ቀስቶችን	stem: ቀስቶች
word: እናውለው	stem: ናውለ
word: እያያቸው	stem: አይ
word: የመሥራት	stem: መስራት
word: እንዳትረሳኝ	stem: ንዳትረሳኝ
word: ለብሰው	citation: ለበሰ
word: የሚጠቀሙበት	citation: ተጠቀመ
word: መጠጊያችንና	stem: መጠጊያችን
word: በላክኋችሁ	stem: በላክህው
word: በግርማህም	stem: ግርማ
word: ልቀደስ	citation: ተቀደሰ
word: ዓይንና	stem: አይን
word: የሚሰክሩት	citation: ሰከረ
word: እንድታዟቸው	stem: እንድታዝዋቸ
word: ያቢንን	stem: ያቢን
word: የተሻሉ	stem: ተሻል
word: ይቆፍረዋል	citation: ቆፈረ
word: እንዳይሸፍኑ	stem: እንዳይሸፍን
word: መሰብሰብ	stem: ተሰበሰበ
word: ገዟቸው	stem: ገዝው
word: በመዝለቅ	stem: ዘለቀ
word: አማቷ	stem: አማት
word: የተዋቸውን	stem: ተው
word: የምሠዋው	stem: ምሰዋ
word: ቶፌትን	stem: ቶፌት
word: በቀኑ	stem: ቀን
word: ከመቃኑ	stem: መቃኑ
word: ባሕረኞችሽ	stem: ባህረኛ
word: ሊታወቅ	citation: ተታወቀ
word: ወደሚንበለበል	stem: ሚንበለበል
word: በምራቷ	stem: ምራቷ
word: የማየው	stem: የማየ
word: እንዲመዘገብ	citation: ተመዘገበ
word: ፈጥኖ	citation: ፈጠነ
word: በጭንቀቱም	stem: በጭንቀት
word: ቢልም	stem: ቢል
word: እቅዶቻቸውን	stem: እቅዳ
word: ስትሆን	stem: ስትሆ
word: ይፈረድባቸው	citation: ተፈረደ
word: ይለካል	citation: ለከከ
